"","Location","CountOfincnum","X","Y","Full.Address"
"8082","167 WILLOW AVE",18,"-71.115105","42.396457","167 WILLOW AVE, Somerville, MA"
"8083","167 WILLOW ST",1,"-71.115105","42.396457","167 WILLOW ST, Somerville, MA"
"8084","167/169 WASHINGTON ST",1,"-71.090507","42.380062","167/169 WASHINGTON ST, Somerville, MA"
"8085","167R BROADWAY",1,"-71.085909","42.388793","167R BROADWAY, Somerville, MA"
"8086","168 ALBION ST",13,"-71.110496","42.392767","168 ALBION ST, Somerville, MA"
"8087","168 BROADWAY",28,"-71.086027","42.388591","168 BROADWAY, Somerville, MA"
"8088","168 CEDAR ST",1,"-71.110791","42.394536","168 CEDAR ST, Somerville, MA"
"8089","168 CENTRAL ST",13,"-71.099936","42.393516","168 CENTRAL ST, Somerville, MA"
"8090","168 GLEN ST",15,"-71.088075","42.382335","168 GLEN ST, Somerville, MA"
"8091","168 HIGHLAND AVE",10,"-71.104619","42.388759","168 HIGHLAND AVE, Somerville, MA"
"8092","168 HOLLAND ST",5,"-71.126024","42.40069","168 HOLLAND ST, Somerville, MA"
"8093","168 LOWELL ST",11,"-71.108283","42.38985","168 LOWELL ST, Somerville, MA"
"8094","168 PEARL ST",29,"-71.089922","42.386286","168 PEARL ST, Somerville, MA"
"8095","168 POWDER HOUSE BLVD",12,"-71.12591","42.405408","168 POWDER HOUSE BLVD, Somerville, MA"
"8096","168 SCHOOL ST",12,"-71.097468","42.388782","168 SCHOOL ST, Somerville, MA"
"8097","168 SUMMER ST",11,"-71.10657","42.386476","168 SUMMER ST, Somerville, MA"
"8098","168 SYCAMORE ST",2,"-71.0975","42.393968","168 SYCAMORE ST, Somerville, MA"
"8099","168 TREMONT ST",1,"-71.096194","42.37445","168 TREMONT ST, Somerville, MA"
"8100","168 WALNUT ST",64,"-71.091425","42.390161","168 WALNUT ST, Somerville, MA"
"8101","168 WASHINGTON ST",1,"-71.089023","42.380368","168 WASHINGTON ST, Somerville, MA"
"8102","168 WILLOW AVE",23,"-71.115196","42.396567","168 WILLOW AVE, Somerville, MA"
"8103","169 ALBION ST",7,"-71.1105","42.392895","169 ALBION ST, Somerville, MA"
"8104","169 BOSTON AVE",4,"-71.110963","42.399124","169 BOSTON AVE, Somerville, MA"
"8105","169 BROADWAY",1,"-71.086027","42.388848","169 BROADWAY, Somerville, MA"
"8106","169 CEDAR ST",47,"-71.110736","42.394401","169 CEDAR ST, Somerville, MA"
"8107","169 CENTRAL ST",1,"-71.099733","42.393563","169 CENTRAL ST, Somerville, MA"
"8108","169 COLLEGE AVE",2,"-71.11691","42.402684","169 COLLEGE AVE, Somerville, MA"
"8109","169 ELM ST",1,"-71.11964","42.392239","169 ELM ST, Somerville, MA"
"8110","169 HIGHLAND AVE",35,"-71.104822","42.388951","169 HIGHLAND AVE, Somerville, MA"
"8111","169 HOLLAND ST",41,"-71.125839","42.400673","169 HOLLAND ST, Somerville, MA"
"8112","169 HOLLAND",1,"-71.125839","42.400673","169 HOLLAND, Somerville, MA"
"8113","169 MCGRATH HWY",5,"-71.086993","42.37654","169 MCGRATH HWY, Somerville, MA"
"8114","169 MORRISON AVE",25,"-71.118287","42.396771","169 MORRISON AVE, Somerville, MA"
"8115","169 PEARL ST",14,"-71.089999","42.38643","169 PEARL ST, Somerville, MA"
"8116","169 SUMMER ST",2,"-71.106772","42.386665","169 SUMMER ST, Somerville, MA"
"8117","169 TREMONT ST",14,"-71.09642","42.374371","169 TREMONT ST, Somerville, MA"
"8118","169 WALNUT ST",2,"-71.091361","42.390029","169 WALNUT ST, Somerville, MA"
"8119","169 WASHINGTON ST",44,"-71.090567","42.380037","169 WASHINGTON ST, Somerville, MA"
"8120","16A AUSTIN ST",6,"-71.080534","42.387484","16A AUSTIN ST, Somerville, MA"
"8121","16A CALDWELL AVE",1,"-71.104742","42.378535","16A CALDWELL AVE, Somerville, MA"
"8122","16A CAPEN CT",1,"-71.13076","42.414677","16A CAPEN CT, Somerville, MA"
"8123","16A GLENDALE AVE",1,"-71.128522","42.399291","16A GLENDALE AVE, Somerville, MA"
"8124","16A IVALOO ST",2,"-71.108208","42.381543","16A IVALOO ST, Somerville, MA"
"8125","16A NORWOOD AVE",3,"-71.103026","42.395897","16A NORWOOD AVE, Somerville, MA"
"8126","16A TRULL ST",5,"-71.104762","42.393551","16A TRULL ST, Somerville, MA"
"8127","16A WARREN AVE",1,"-71.096765","42.38039","16A WARREN AVE, Somerville, MA"
"8128","16A WEBSTER AVE",2,"-71.096073","42.378841","16A WEBSTER AVE, Somerville, MA"
"8129","16B BUTLER DR",1,"-71.091233","42.395494","16B BUTLER DR, Somerville, MA"
"8130","16D CAPEN CT",1,"-71.13076","42.414677","16D CAPEN CT, Somerville, MA"
"8131","16R WARREN AVE",6,"-71.096765","42.38039","16R WARREN AVE, Somerville, MA"
"8132","17 ACADIA PK",22,"-71.117584","42.387851","17 ACADIA PK, Somerville, MA"
"8133","17 ADAMS ST",2,"-71.100821","42.393697","17 ADAMS ST, Somerville, MA"
"8134","17 ALBION PL",14,"-71.108531","42.392087","17 ALBION PL, Somerville, MA"
"8135","17 ALBION ST",36,"-71.103436","42.39009","17 ALBION ST, Somerville, MA"
"8136","17 ALDERSEY ST",31,"-71.096056","42.383028","17 ALDERSEY ST, Somerville, MA"
"8137","17 ALDRICH ST",97,"-71.091075","42.38606","17 ALDRICH ST, Somerville, MA"
"8138","17 ALLEN ST",43,"-71.093201","42.37838","17 ALLEN ST, Somerville, MA"
"8139","17 ALPINE ST",5,"-71.110463","42.393457","17 ALPINE ST, Somerville, MA"
"8140","17 ALSTON ST",44,"-71.089973","42.382128","17 ALSTON ST, Somerville, MA"
"8141","17 AMES ST",42,"-71.101733","42.392273","17 AMES ST, Somerville, MA"
"8142","17 APPLETON ST",8,"-71.116206","42.39671","17 APPLETON ST, Somerville, MA"
"8143","17 ARLINGTON ST",1,"-71.082198","42.386075","17 ARLINGTON ST, Somerville, MA"
"8144","17 ASHLAND ST",11,"-71.114408","42.390657","17 ASHLAND ST, Somerville, MA"
"8145","17 ATHERTON ST",20,"-71.107017","42.384439","17 ATHERTON ST, Somerville, MA"
"8146","17 AUSTIN ST",61,"-71.080385","42.387515","17 AUSTIN ST, Somerville, MA"
"8147","17 AUTUMN ST",37,"-71.087317","42.388717","17 AUTUMN ST, Somerville, MA"
"8148","17 AVON ST",24,"-71.100872","42.385277","17 AVON ST, Somerville, MA"
"8149","17 BAILEY RD",16,"-71.086659","42.394758","17 BAILEY RD, Somerville, MA"
"8150","17 BANKS ST",33,"-71.117963","42.391105","17 BANKS ST, Somerville, MA"
"8151","17 BARTON ST",3,"-71.130498","42.405667","17 BARTON ST, Somerville, MA"
"8152","17 BAY STATE AVE",26,"-71.114774","42.400114","17 BAY STATE AVE, Somerville, MA"
"8153","17 BEACON PL",9,"-71.105259","42.377462","17 BEACON PL, Somerville, MA"
"8154","17 BEACON ST",33,"-71.102188","42.374921","17 BEACON ST, Somerville, MA"
"8155","17 BELKNAP ST",11,"-71.129935","42.405297","17 BELKNAP ST, Somerville, MA"
"8156","17 BELMONT SQ",25,"-71.109822","42.385293","17 BELMONT SQ, Somerville, MA"
"8157","17 BELMONT ST",19,"-71.110375","42.385306","17 BELMONT ST, Somerville, MA"
"8158","17 BENEDICT ST",1,"-71.079676","42.387365","17 BENEDICT ST, Somerville, MA"
"8159","17 BOLTON ST",2,"-71.097751","42.375742","17 BOLTON ST, Somerville, MA"
"8160","17 BONAIR ST",49,"-71.087641","42.387983","17 BONAIR ST, Somerville, MA"
"8161","17 BONAIR STREET",1,"-71.087641","42.387983","17 BONAIR STREET, Somerville, MA"
"8162","17 BOND ST",22,"-71.096099","42.395029","17 BOND ST, Somerville, MA"
"8163","17 BONNER AVE",1,"-71.093722","42.380129","17 BONNER AVE, Somerville, MA"
"8164","17 BOSTON AVE",16,"-71.110981","42.395091","17 BOSTON AVE, Somerville, MA"
"8165","17 BOSTON ST",13,"-71.09082","42.380869","17 BOSTON ST, Somerville, MA"
"8166","17 BOW ST PL",6,"-71.097091","42.381022","17 BOW ST PL, Somerville, MA"
"8167","17 BOW ST",139,"-71.097091","42.381022","17 BOW ST, Somerville, MA"
"8168","17 BOWDOIN ST",12,"-71.100897","42.378814","17 BOWDOIN ST, Somerville, MA"
"8169","17 BROADWAY",1,"-71.07862","42.386157","17 BROADWAY, Somerville, MA"
"8170","17 BROMFIELD RD",32,"-71.115982","42.401845","17 BROMFIELD RD, Somerville, MA"
"8171","17 BROWNING RD",6,"-71.097936","42.39401","17 BROWNING RD, Somerville, MA"
"8172","17 BUCKINGHAM ST",22,"-71.103528","42.376201","17 BUCKINGHAM ST, Somerville, MA"
"8173","17 BURNHAM ST",6,"-71.121486","42.401585","17 BURNHAM ST, Somerville, MA"
"8174","17 CADY AVE",7,"-71.124127","42.400282","17 CADY AVE, Somerville, MA"
"8175","17 CALDWELL AVE",14,"-71.104885","42.378505","17 CALDWELL AVE, Somerville, MA"
"8176","17 CALVIN ST",5,"-71.104201","42.378183","17 CALVIN ST, Somerville, MA"
"8177","17 CAMBRIA ST",16,"-71.104485","42.387508","17 CAMBRIA ST, Somerville, MA"
"8178","17 CAMERON AVE",2,"-71.126963","42.40044","17 CAMERON AVE, Somerville, MA"
"8179","17 CAMPBELL PK",1,"-71.125924","42.3964","17 CAMPBELL PK, Somerville, MA"
"8180","17 CARLTON ST",20,"-71.099933","42.381128","17 CARLTON ST, Somerville, MA"
"8181","17 CARTER TERR",9,"-71.104436","42.385697","17 CARTER TERR, Somerville, MA"
"8182","17 CEDAR AVE",8,"-71.113113","42.390845","17 CEDAR AVE, Somerville, MA"
"8183","17 CEDAR ST",59,"-71.114874","42.388616","17 CEDAR ST, Somerville, MA"
"8184","17 CENTRAL ST",NA,"-71.1062384","42.3843101","17 CENTRAL ST, Somerville, MA"
"8185","17 CENTRAL ST",NA,"-71.1062384","42.3843101","17 CENTRAL ST, Somerville, MA"
"8186","17 CENTURY ST",22,"-71.09689","42.397096","17 CENTURY ST, Somerville, MA"
"8187","17 CHANDLER ST",2,"-71.122196","42.398374","17 CHANDLER ST, Somerville, MA"
"8188","17 CHAPEL ST",8,"-71.12072","42.39884","17 CHAPEL ST, Somerville, MA"
"8189","17 CHARNWOOD RD",22,"-71.117099","42.393014","17 CHARNWOOD RD, Somerville, MA"
"8190","17 CHERRY ST",19,"-71.115879","42.389946","17 CHERRY ST, Somerville, MA"
"8191","17 CHESTER PL",2,"-71.123044","42.394704","17 CHESTER PL, Somerville, MA"
"8192","17 CHETWYND RD",93,"-71.124786","42.40824","17 CHETWYND RD, Somerville, MA"
"8193","17 CHURCH ST",2,"-71.100718","42.381107","17 CHURCH ST, Somerville, MA"
"8194","17 CLAREMON ST",16,"-71.12684","42.40157","17 CLAREMON ST, Somerville, MA"
"8195","17 CLARK ST",18,"-71.096668","42.377783","17 CLARK ST, Somerville, MA"
"8196","17 CLEVELAND ST",2,"-71.106221","42.384901","17 CLEVELAND ST, Somerville, MA"
"8197","17 CLYDE ST",40,"-71.109578","42.394879","17 CLYDE ST, Somerville, MA"
"8198","17 COLLEGE AV",NA,"-71.1217252","42.3970047","17 COLLEGE AV, Somerville, MA"
"8199","17 COLLEGE AVE",35,"-71.121786","42.397189","17 COLLEGE AVE, Somerville, MA"
"8200","17 COLLEGE HILL RD",18,"-71.128562","42.408456","17 COLLEGE HILL RD, Somerville, MA"
"8201","17 COLUMBUS AVE",7,"-71.092676","42.380396","17 COLUMBUS AVE, Somerville, MA"
"8202","17 CONCORD AVE",2,"-71.096702","42.37682","17 CONCORD AVE, Somerville, MA"
"8203","17 CONNECTICUT AVE",13,"-71.083891","42.389801","17 CONNECTICUT AVE, Somerville, MA"
"8204","17 CONWELL AVE",3,"-71.125603","42.407146","17 CONWELL AVE, Somerville, MA"
"8205","17 CONWELL ST",22,"-71.111403","42.390901","17 CONWELL ST, Somerville, MA"
"8206","17 CORINTHIAN RD",9,"-71.123265","42.401414","17 CORINTHIAN RD, Somerville, MA"
"8207","17 COTTAGE AVE",5,"-71.122176","42.394039","17 COTTAGE AVE, Somerville, MA"
"8208","17 CROCKER ST",28,"-71.109651","42.390635","17 CROCKER ST, Somerville, MA"
"8209","17 CROSS ST",112,"-71.08651","42.387925","17 CROSS ST, Somerville, MA"
"8210","17 CROWN ST",1,"-71.109731","42.38914","17 CROWN ST, Somerville, MA"
"8211","17 CURTIS AVE",3,"-71.124921","42.407634","17 CURTIS AVE, Somerville, MA"
"8212","17 CUTTER AVE",5,"-71.120049","42.394543","17 CUTTER AVE, Somerville, MA"
"8213","17 CUTTER ST",23,"-71.083926","42.386714","17 CUTTER ST, Somerville, MA"
"8214","17 CYPRESS ST",16,"-71.106849","42.383806","17 CYPRESS ST, Somerville, MA"
"8215","17 DARTMOUTH ST",53,"-71.09715","42.390701","17 DARTMOUTH ST, Somerville, MA"
"8216","17 DELL ST",14,"-71.087974","42.382888","17 DELL ST, Somerville, MA"
"8217","17 DICKSON ST",5,"-71.128489","42.404124","17 DICKSON ST, Somerville, MA"
"8218","17 DIMICK ST",4,"-71.102027","42.376208","17 DIMICK ST, Somerville, MA"
"8219","17 DOW ST",6,"-71.12784","42.406245","17 DOW ST, Somerville, MA"
"8220","17 DURHAM ST",1,"-71.106475","42.37918","17 DURHAM ST, Somerville, MA"
"8221","17 EDGAR CT",1,"-71.0962","42.397132","17 EDGAR CT, Somerville, MA"
"8222","17 EDMANDS ST",39,"-71.088764","42.38957","17 EDMANDS ST, Somerville, MA"
"8223","17 ELM ST",NA,"-71.113985","42.38632","17 ELM ST, Somerville, MA"
"8224","17 ELM ST",NA,"-71.113985","42.38632","17 ELM ST, Somerville, MA"
"8225","17 ELM ST",NA,"-71.113985","42.38632","17 ELM ST, Somerville, MA"
"8226","17 ELMWOOD ST",4,"-71.126288","42.399979","17 ELMWOOD ST, Somerville, MA"
"8227","17 EMERSON ST",1,"-71.095194","42.378375","17 EMERSON ST, Somerville, MA"
"8228","17 ENDICOTT AVE",28,"-71.129539","42.403994","17 ENDICOTT AVE, Somerville, MA"
"8229","17 EVERETT AVE",42,"-71.08784","42.386648","17 EVERETT AVE, Somerville, MA"
"8230","17 EVERETT ST",50,"-71.095527","42.37873","17 EVERETT ST, Somerville, MA"
"8231","17 EVERGREEN AVE",44,"-71.095167","42.391281","17 EVERGREEN AVE, Somerville, MA"
"8232","17 FAIRFAX ST",22,"-71.12857","42.411077","17 FAIRFAX ST, Somerville, MA"
"8233","17 FAIRMOUNT AVE",2,"-71.127292","42.40447","17 FAIRMOUNT AVE, Somerville, MA"
"8234","17 FAIRVIEW TERR",1,"-71.097898","42.393229","17 FAIRVIEW TERR, Somerville, MA"
"8235","17 FARRAGUT AVE",22,"-71.130191","42.404471","17 FARRAGUT AVE, Somerville, MA"
"8236","17 FELLSWAY W",NA,"-71.0892426","42.3915464","17 FELLSWAY W, Somerville, MA"
"8237","17 FELLSWAY",NA,"-71.0892426","42.3915464","17 FELLSWAY, Somerville, MA"
"8238","17 FELLSWAY",NA,"-71.0892426","42.3915464","17 FELLSWAY, Somerville, MA"
"8239","17 FELLSWAY",NA,"-71.0892426","42.3915464","17 FELLSWAY, Somerville, MA"
"8240","17 FENWICK ST",1,"-71.095444","42.394541","17 FENWICK ST, Somerville, MA"
"8241","17 FLINT ST",20,"-71.085679","42.384018","17 FLINT ST, Somerville, MA"
"8242","17 FLORENCE ST",2,"-71.083051","42.382621","17 FLORENCE ST, Somerville, MA"
"8243","17 FOUNTAIN AVE",11,"-71.089165","42.383523","17 FOUNTAIN AVE, Somerville, MA"
"8244","17 FRANCESCA AVE",4,"-71.1193","42.398813","17 FRANCESCA AVE, Somerville, MA"
"8245","17 FRANEY RD",17,"-71.108239","42.397442","17 FRANEY RD, Somerville, MA"
"8246","17 FRANKLIN AVE",1,"-71.084886","42.381837","17 FRANKLIN AVE, Somerville, MA"
"8247","17 FRANKLIN ST",262,"-71.083356","42.385828","17 FRANKLIN ST, Somerville, MA"
"8248","17 FRANKLIN ST/PROSPECT HILL ACAD",1,"-71.084886","42.381837","17 FRANKLIN ST/PROSPECT HILL ACAD, Somerville, MA"
"8249","17 FREMONT AVE",6,"-71.100205","42.378637","17 FREMONT AVE, Somerville, MA"
"8250","17 FREMONT ST",7,"-71.098757","42.397301","17 FREMONT ST, Somerville, MA"
"8251","17 GARRISON AVE",4,"-71.130816","42.404935","17 GARRISON AVE, Somerville, MA"
"8252","17 GEORGE ST",85,"-71.079768","42.386283","17 GEORGE ST, Somerville, MA"
"8253","17 GIBBENS ST",2,"-71.104625","42.388204","17 GIBBENS ST, Somerville, MA"
"8254","17 GILMAN ST",27,"-71.089645","42.384619","17 GILMAN ST, Somerville, MA"
"8255","17 GILMAN TERR",11,"-71.092324","42.387295","17 GILMAN TERR, Somerville, MA"
"8256","17 GLEN ST",29,"-71.0846","42.387343","17 GLEN ST, Somerville, MA"
"8257","17 GLENDALE AVE",21,"-71.128444","42.399386","17 GLENDALE AVE, Somerville, MA"
"8258","17 GORDON ST",66,"-71.128009","42.412166","17 GORDON ST, Somerville, MA"
"8259","17 GORHAM ST",25,"-71.125577","42.399536","17 GORHAM ST, Somerville, MA"
"8260","17 GOULD AVE",1,"-71.113121","42.386898","17 GOULD AVE, Somerville, MA"
"8261","17 GOV WINTHROP RD",6,"-71.085974","42.395137","17 GOV WINTHROP RD, Somerville, MA"
"8262","17 GRANDVIEW AVE",19,"-71.094879","42.38478","17 GRANDVIEW AVE, Somerville, MA"
"8263","17 GRANITE ST",2,"-71.103","42.38299","17 GRANITE ST, Somerville, MA"
"8264","17 GRANT ST",29,"-71.090887","42.392195","17 GRANT ST, Somerville, MA"
"8265","17 GREENE ST",34,"-71.103471","42.384485","17 GREENE ST, Somerville, MA"
"8266","17 GREENVILLE ST",1,"-71.092393","42.382962","17 GREENVILLE ST, Somerville, MA"
"8267","17 GREENVILLE TERR",10,"-71.092468","42.382884","17 GREENVILLE TERR, Somerville, MA"
"8268","17 HALL AVE",1,"-71.120172","42.398344","17 HALL AVE, Somerville, MA"
"8269","17 HAMLET ST",32,"-71.092897","42.384244","17 HAMLET ST, Somerville, MA"
"8270","17 HAMMOND ST",30,"-71.101669","42.375478","17 HAMMOND ST, Somerville, MA"
"8271","17 HANCOCK ST",18,"-71.116658","42.390375","17 HANCOCK ST, Somerville, MA"
"8272","17 HANSON ST",14,"-71.105903","42.380107","17 HANSON ST, Somerville, MA"
"8273","17 HARRISON RD",1,"-71.127542","42.398584","17 HARRISON RD, Somerville, MA"
"8274","17 HARRISON ST",13,"-71.109041","42.381917","17 HARRISON ST, Somerville, MA"
"8275","17 HARVARD ST",26,"-71.107561","42.385295","17 HARVARD ST, Somerville, MA"
"8276","17 HATHORN ST",41,"-71.081925","42.386862","17 HATHORN ST, Somerville, MA"
"8277","17 HAWTHORNE ST",12,"-71.117821","42.39389","17 HAWTHORNE ST, Somerville, MA"
"8278","17 HEATH ST",16,"-71.093125","42.393947","17 HEATH ST, Somerville, MA"
"8279","17 HENDERSON ST",7,"-71.106048","42.395394","17 HENDERSON ST, Somerville, MA"
"8280","17 HENRY AVE",14,"-71.116026","42.393981","17 HENRY AVE, Somerville, MA"
"8281","17 HERBERT ST",49,"-71.122551","42.395107","17 HERBERT ST, Somerville, MA"
"8282","17 HIGH ST",5,"-71.129231","42.4097","17 HIGH ST, Somerville, MA"
"8283","17 HIGHLAND AVE",66,"-71.093275","42.384862","17 HIGHLAND AVE, Somerville, MA"
"8284","17 HIGHLAND RD",1,"-71.113331","42.395218","17 HIGHLAND RD, Somerville, MA"
"8285","17 HINCKLEY ST",63,"-71.105604","42.396847","17 HINCKLEY ST, Somerville, MA"
"8286","17 HOLLAND ST",233,"-71.123099","42.397282","17 HOLLAND ST, Somerville, MA"
"8287","17 HOUGHTON ST",40,"-71.098235","42.374707","17 HOUGHTON ST, Somerville, MA"
"8288","17 HOWE ST",17,"-71.095176","42.38966","17 HOWE ST, Somerville, MA"
"8289","17 HUDSON ST",6,"-71.103718","42.389594","17 HUDSON ST, Somerville, MA"
"8290","17 IBBETSON ST",25,"-71.111922","42.385361","17 IBBETSON ST, Somerville, MA"
"8291","17 ILLINOIS AVE",10,"-71.083074","42.387805","17 ILLINOIS AVE, Somerville, MA"
"8292","17 INDIANA AVE",4,"-71.082415","42.387562","17 INDIANA AVE, Somerville, MA"
"8293","17 INNER BELT RD",82,"-71.081329","42.381032","17 INNER BELT RD, Somerville, MA"
"8294","17 IRVING ST",13,"-71.123598","42.398991","17 IRVING ST, Somerville, MA"
"8295","17 IRVINGTON RD",3,"-71.129685","42.41579","17 IRVINGTON RD, Somerville, MA"
"8296","17 IVALOO ST",85,"-71.107999","42.381579","17 IVALOO ST, Somerville, MA"
"8297","17 JACKSON RD",10,"-71.092671","42.389374","17 JACKSON RD, Somerville, MA"
"8298","17 JAQUES ST",64,"-71.089798","42.392746","17 JAQUES ST, Somerville, MA"
"8299","17 JAY ST",12,"-71.124984","42.398946","17 JAY ST, Somerville, MA"
"8300","17 JOSEPH ST",30,"-71.097665","42.377561","17 JOSEPH ST, Somerville, MA"
"8301","17 JOSEPHINE AVE",12,"-71.114531","42.396","17 JOSEPHINE AVE, Somerville, MA"
"8302","17 KENNESON RD",25,"-71.091536","42.391136","17 KENNESON RD, Somerville, MA"
"8303","17 KENSINGTON AVE",29,"-71.086921","42.38978","17 KENSINGTON AVE, Somerville, MA"
"8304","17 KENT CT",4,"-71.110508","42.382708","17 KENT CT, Somerville, MA"
"8305","17 KIDDER AVE",16,"-71.118182","42.3991","17 KIDDER AVE, Somerville, MA"
"8306","17 KINGMAN RD",49,"-71.097298","42.379362","17 KINGMAN RD, Somerville, MA"
"8307","17 KINGSTON ST",11,"-71.125764","42.397019","17 KINGSTON ST, Somerville, MA"
"8308","17 KNAPP ST",3,"-71.101894","42.382677","17 KNAPP ST, Somerville, MA"
"8309","17 KNOWLTON ST",37,"-71.087266","42.38158","17 KNOWLTON ST, Somerville, MA"
"8310","17 LAKE ST",32,"-71.098851","42.380148","17 LAKE ST, Somerville, MA"
"8311","17 LANGMAID AVE",24,"-71.09384","42.393162","17 LANGMAID AVE, Somerville, MA"
"8312","17 LAUREL TERR",12,"-71.104352","42.384115","17 LAUREL TERR, Somerville, MA"
"8313","17 LEONARD ST",2,"-71.120423","42.401564","17 LEONARD ST, Somerville, MA"
"8314","17 LESLEY AVE",29,"-71.115365","42.393716","17 LESLEY AVE, Somerville, MA"
"8315","17 LEWIS ST",13,"-71.102914","42.377734","17 LEWIS ST, Somerville, MA"
"8316","17 LEXINGTON AVE",8,"-71.112271","42.393701","17 LEXINGTON AVE, Somerville, MA"
"8317","17 LIBERTY AVE",1,"-71.11542","42.400522","17 LIBERTY AVE, Somerville, MA"
"8318","17 LINCOLN ST",2,"-71.081315","42.385879","17 LINCOLN ST, Somerville, MA"
"8319","17 LINDEN AVE",13,"-71.113999","42.387858","17 LINDEN AVE, Somerville, MA"
"8320","17 LINDEN ST",31,"-71.092646","42.378202","17 LINDEN ST, Somerville, MA"
"8321","17 LORING ST",14,"-71.103962","42.382875","17 LORING ST, Somerville, MA"
"8322","17 LOVELL ST",2,"-71.125537","42.402802","17 LOVELL ST, Somerville, MA"
"8323","17 LOWDEN AVE",24,"-71.114021","42.399851","17 LOWDEN AVE, Somerville, MA"
"8324","17 LOWELL ST",1,"-71.11141","42.385136","17 LOWELL ST, Somerville, MA"
"8325","17 MACARTHUR ST",18,"-71.088055","42.389271","17 MACARTHUR ST, Somerville, MA"
"8326","17 MADISON ST",59,"-71.098706","42.387847","17 MADISON ST, Somerville, MA"
"8327","17 MAGNUS AVE",2,"-71.103557","42.378536","17 MAGNUS AVE, Somerville, MA"
"8328","17 MAINE AVE",1,"-71.081684","42.388506","17 MAINE AVE, Somerville, MA"
"8329","17 MAINE TERR",20,"-71.081239","42.388766","17 MAINE TERR, Somerville, MA"
"8330","17 MALVERN AVE",3,"-71.127997","42.399795","17 MALVERN AVE, Somerville, MA"
"8331","17 MAPLE AVE",1,"-71.095136","42.39048","17 MAPLE AVE, Somerville, MA"
"8332","17 MARSHALL ST",43,"-71.09352","42.39177","17 MARSHALL ST, Somerville, MA"
"8333","17 MASON ST",49,"-71.12217","42.402092","17 MASON ST, Somerville, MA"
"8334","17 MCGRATH HWY",22,"-71.082525","42.374088","17 MCGRATH HWY, Somerville, MA"
